Time_Index,CT_NG,ME_NG,MA_NG,None,coal,blue_ammonia
2279,2.13,2.13,3.18,0,1.8729355,1.8729355
2280,2.13,2.13,3.18,0,1.8729355,1.8729355
2281,2.13,2.13,3.18,0,1.8729355,1.8729355
2282,2.13,2.13,3.18,0,1.8729355,1.8729355
2283,2.13,2.13,3.18,0,1.8729355,1.8729355
2284,2.13,2.13,3.18,0,1.8729355,1.8729355
2285,2.13,2.13,3.18,0,1.8729355,1.8729355
2286,2.13,2.13,3.18,0,1.8729355,1.8729355
2287,2.13,2.13,3.18,0,1.8729355,1.8729355
2288,2.13,2.13,3.18,0,1.8729355,1.8729355
2289,2.13,2.13,3.18,0,1.8729355,1.8729355
2290,2.13,2.13,3.18,0,1.8729355,1.8729355
2291,2.13,2.13,3.18,0,1.8729355,1.8729355
2292,2.13,2.13,3.18,0,1.8729355,1.8729355
2293,2.13,2.13,3.18,0,1.8729355,1.8729355
2294,2.13,2.13,3.18,0,1.8729355,1.8729355
2295,2.13,2.13,3.18,0,1.8729355,1.8729355
2296,2.13,2.13,3.18,0,1.8729355,1.8729355
2297,2.13,2.13,3.18,0,1.8729355,1.8729355
2298,2.13,2.13,3.18,0,1.8729355,1.8729355
2299,2.13,2.13,3.18,0,1.8729355,1.8729355
2300,2.13,2.13,3.18,0,1.8729355,1.8729355
2301,2.13,2.13,3.18,0,1.8729355,1.8729355
2302,2.13,2.13,3.18,0,1.8729355,1.8729355
2303,2.13,2.13,3.18,0,1.8729355,1.8729355
2304,2.13,2.13,3.18,0,1.8729355,1.8729355
2305,2.13,2.13,3.18,0,1.8729355,1.8729355
2306,2.13,2.13,3.18,0,1.8729355,1.8729355
2307,2.13,2.13,3.18,0,1.8729355,1.8729355
2308,2.13,2.13,3.18,0,1.8729355,1.8729355
2309,2.13,2.13,3.18,0,1.8729355,1.8729355
2310,2.13,2.13,3.18,0,1.8729355,1.8729355
2311,2.13,2.13,3.18,0,1.8729355,1.8729355
2312,2.13,2.13,3.18,0,1.8729355,1.8729355
2313,2.13,2.13,3.18,0,1.8729355,1.8729355
2314,2.13,2.13,3.18,0,1.8729355,1.8729355
2315,2.13,2.13,3.18,0,1.8729355,1.8729355
2316,2.13,2.13,3.18,0,1.8729355,1.8729355
2317,2.13,2.13,3.18,0,1.8729355,1.8729355
2318,2.13,2.13,3.18,0,1.8729355,1.8729355
2319,2.13,2.13,3.18,0,1.8729355,1.8729355
2320,2.13,2.13,3.18,0,1.8729355,1.8729355
2321,2.13,2.13,3.18,0,1.8729355,1.8729355
2322,2.13,2.13,3.18,0,1.8729355,1.8729355
2323,2.13,2.13,3.18,0,1.8729355,1.8729355
2324,2.13,2.13,3.18,0,1.8729355,1.8729355
2325,2.13,2.13,3.18,0,1.8729355,1.8729355
2326,2.13,2.13,3.18,0,1.8729355,1.8729355
2327,2.13,2.13,3.18,0,1.8729355,1.8729355
2328,2.13,2.13,3.18,0,1.8729355,1.8729355
2329,2.13,2.13,3.18,0,1.8729355,1.8729355
2330,2.13,2.13,3.18,0,1.8729355,1.8729355
2331,2.13,2.13,3.18,0,1.8729355,1.8729355
2332,2.13,2.13,3.18,0,1.8729355,1.8729355
2333,2.13,2.13,3.18,0,1.8729355,1.8729355
2334,2.13,2.13,3.18,0,1.8729355,1.8729355
2335,2.13,2.13,3.18,0,1.8729355,1.8729355
2336,2.13,2.13,3.18,0,1.8729355,1.8729355
2337,2.13,2.13,3.18,0,1.8729355,1.8729355
2338,2.13,2.13,3.18,0,1.8729355,1.8729355
2339,2.13,2.13,3.18,0,1.8729355,1.8729355
2340,2.13,2.13,3.18,0,1.8729355,1.8729355
2341,2.13,2.13,3.18,0,1.8729355,1.8729355
2342,2.13,2.13,3.18,0,1.8729355,1.8729355
2343,2.13,2.13,3.18,0,1.8729355,1.8729355
2344,2.13,2.13,3.18,0,1.8729355,1.8729355
2345,2.13,2.13,3.18,0,1.8729355,1.8729355
2346,2.13,2.13,3.18,0,1.8729355,1.8729355
2347,2.13,2.13,3.18,0,1.8729355,1.8729355
2348,2.13,2.13,3.18,0,1.8729355,1.8729355
2349,2.13,2.13,3.18,0,1.8729355,1.8729355
2350,2.13,2.13,3.18,0,1.8729355,1.8729355
2351,2.13,2.13,3.18,0,1.8729355,1.8729355
2352,2.13,2.13,3.18,0,1.8729355,1.8729355
2353,2.13,2.13,3.18,0,1.8729355,1.8729355
2354,2.13,2.13,3.18,0,1.8729355,1.8729355
2355,2.13,2.13,3.18,0,1.8729355,1.8729355
2356,2.13,2.13,3.18,0,1.8729355,1.8729355
2357,2.13,2.13,3.18,0,1.8729355,1.8729355
2358,2.13,2.13,3.18,0,1.8729355,1.8729355
2359,2.13,2.13,3.18,0,1.8729355,1.8729355
2360,2.13,2.13,3.18,0,1.8729355,1.8729355
2361,2.13,2.13,3.18,0,1.8729355,1.8729355
2362,2.13,2.13,3.18,0,1.8729355,1.8729355
2363,2.13,2.13,3.18,0,1.8729355,1.8729355
2364,2.13,2.13,3.18,0,1.8729355,1.8729355
2365,2.13,2.13,3.18,0,1.8729355,1.8729355
2366,2.13,2.13,3.18,0,1.8729355,1.8729355
2367,2.13,2.13,3.18,0,1.8729355,1.8729355
2368,2.13,2.13,3.18,0,1.8729355,1.8729355
2369,2.13,2.13,3.18,0,1.8729355,1.8729355
2370,2.13,2.13,3.18,0,1.8729355,1.8729355
2371,2.13,2.13,3.18,0,1.8729355,1.8729355
2372,2.13,2.13,3.18,0,1.8729355,1.8729355
2373,2.13,2.13,3.18,0,1.8729355,1.8729355
2374,2.13,2.13,3.18,0,1.8729355,1.8729355
2375,2.13,2.13,3.18,0,1.8729355,1.8729355
2376,2.13,2.13,3.18,0,1.8729355,1.8729355
2377,2.13,2.13,3.18,0,1.8729355,1.8729355
2378,2.13,2.13,3.18,0,1.8729355,1.8729355
2379,2.13,2.13,3.18,0,1.8729355,1.8729355
2380,2.13,2.13,3.18,0,1.8729355,1.8729355
2381,2.13,2.13,3.18,0,1.8729355,1.8729355
2382,2.13,2.13,3.18,0,1.8729355,1.8729355
2383,2.13,2.13,3.18,0,1.8729355,1.8729355
2384,2.13,2.13,3.18,0,1.8729355,1.8729355
2385,2.13,2.13,3.18,0,1.8729355,1.8729355
2386,2.13,2.13,3.18,0,1.8729355,1.8729355
2387,2.13,2.13,3.18,0,1.8729355,1.8729355
2388,2.13,2.13,3.18,0,1.8729355,1.8729355
2389,2.13,2.13,3.18,0,1.8729355,1.8729355
2390,2.13,2.13,3.18,0,1.8729355,1.8729355
2391,2.13,2.13,3.18,0,1.8729355,1.8729355
2392,2.13,2.13,3.18,0,1.8729355,1.8729355
2393,2.13,2.13,3.18,0,1.8729355,1.8729355
2394,2.13,2.13,3.18,0,1.8729355,1.8729355
2395,2.13,2.13,3.18,0,1.8729355,1.8729355
2396,2.13,2.13,3.18,0,1.8729355,1.8729355
2397,2.13,2.13,3.18,0,1.8729355,1.8729355
2398,2.13,2.13,3.18,0,1.8729355,1.8729355
2399,2.13,2.13,3.18,0,1.8729355,1.8729355
2400,2.13,2.13,3.18,0,1.8729355,1.8729355
2401,2.13,2.13,3.18,0,1.8729355,1.8729355
2402,2.13,2.13,3.18,0,1.8729355,1.8729355
2403,2.13,2.13,3.18,0,1.8729355,1.8729355
2404,2.13,2.13,3.18,0,1.8729355,1.8729355
2405,2.13,2.13,3.18,0,1.8729355,1.8729355
2406,2.13,2.13,3.18,0,1.8729355,1.8729355
2407,2.13,2.13,3.18,0,1.8729355,1.8729355
2408,2.13,2.13,3.18,0,1.8729355,1.8729355
2409,2.13,2.13,3.18,0,1.8729355,1.8729355
2410,2.13,2.13,3.18,0,1.8729355,1.8729355
2411,2.13,2.13,3.18,0,1.8729355,1.8729355
2412,2.13,2.13,3.18,0,1.8729355,1.8729355
2413,2.13,2.13,3.18,0,1.8729355,1.8729355
2414,2.13,2.13,3.18,0,1.8729355,1.8729355
2415,2.13,2.13,3.18,0,1.8729355,1.8729355
2416,2.13,2.13,3.18,0,1.8729355,1.8729355
2417,2.13,2.13,3.18,0,1.8729355,1.8729355
2418,2.13,2.13,3.18,0,1.8729355,1.8729355
2419,2.13,2.13,3.18,0,1.8729355,1.8729355
2420,2.13,2.13,3.18,0,1.8729355,1.8729355
2421,2.13,2.13,3.18,0,1.8729355,1.8729355
2422,2.13,2.13,3.18,0,1.8729355,1.8729355
2423,2.13,2.13,3.18,0,1.8729355,1.8729355
2424,2.13,2.13,3.18,0,1.8729355,1.8729355
2425,2.13,2.13,3.18,0,1.8729355,1.8729355
2426,2.13,2.13,3.18,0,1.8729355,1.8729355
2427,2.13,2.13,3.18,0,1.8729355,1.8729355
2428,2.13,2.13,3.18,0,1.8729355,1.8729355
2429,2.13,2.13,3.18,0,1.8729355,1.8729355
2430,2.13,2.13,3.18,0,1.8729355,1.8729355
2431,2.13,2.13,3.18,0,1.8729355,1.8729355
2432,2.13,2.13,3.18,0,1.8729355,1.8729355
2433,2.13,2.13,3.18,0,1.8729355,1.8729355
2434,2.13,2.13,3.18,0,1.8729355,1.8729355
2435,2.13,2.13,3.18,0,1.8729355,1.8729355
2436,2.13,2.13,3.18,0,1.8729355,1.8729355
2437,2.13,2.13,3.18,0,1.8729355,1.8729355
2438,2.13,2.13,3.18,0,1.8729355,1.8729355
2439,2.13,2.13,3.18,0,1.8729355,1.8729355
2440,2.13,2.13,3.18,0,1.8729355,1.8729355
2441,2.13,2.13,3.18,0,1.8729355,1.8729355
2442,2.13,2.13,3.18,0,1.8729355,1.8729355
2443,2.13,2.13,3.18,0,1.8729355,1.8729355
2444,2.13,2.13,3.18,0,1.8729355,1.8729355
2445,2.13,2.13,3.18,0,1.8729355,1.8729355
2446,2.13,2.13,3.18,0,1.8729355,1.8729355
2447,2.13,2.13,3.18,0,1.8729355,1.8729355
2448,2.13,2.13,3.18,0,1.8729355,1.8729355
2449,2.13,2.13,3.18,0,1.8729355,1.8729355
2450,2.13,2.13,3.18,0,1.8729355,1.8729355
2451,2.13,2.13,3.18,0,1.8729355,1.8729355
2452,2.13,2.13,3.18,0,1.8729355,1.8729355
2453,2.13,2.13,3.18,0,1.8729355,1.8729355
2454,2.13,2.13,3.18,0,1.8729355,1.8729355
2455,2.13,2.13,3.18,0,1.8729355,1.8729355
2456,2.13,2.13,3.18,0,1.8729355,1.8729355
2457,2.13,2.13,3.18,0,1.8729355,1.8729355
2458,2.13,2.13,3.18,0,1.8729355,1.8729355
2459,2.13,2.13,3.18,0,1.8729355,1.8729355
2460,2.13,2.13,3.18,0,1.8729355,1.8729355
2461,2.13,2.13,3.18,0,1.8729355,1.8729355
2462,2.13,2.13,3.18,0,1.8729355,1.8729355
2463,2.13,2.13,3.18,0,1.8729355,1.8729355
2464,2.13,2.13,3.18,0,1.8729355,1.8729355
2465,2.13,2.13,3.18,0,1.8729355,1.8729355
2466,2.13,2.13,3.18,0,1.8729355,1.8729355
2467,2.13,2.13,3.18,0,1.8729355,1.8729355
2468,2.13,2.13,3.18,0,1.8729355,1.8729355
2469,2.13,2.13,3.18,0,1.8729355,1.8729355
2470,2.13,2.13,3.18,0,1.8729355,1.8729355
2471,2.13,2.13,3.18,0,1.8729355,1.8729355
2472,2.13,2.13,3.18,0,1.8729355,1.8729355
2473,2.13,2.13,3.18,0,1.8729355,1.8729355
2474,2.13,2.13,3.18,0,1.8729355,1.8729355
2475,2.13,2.13,3.18,0,1.8729355,1.8729355
2476,2.13,2.13,3.18,0,1.8729355,1.8729355
2477,2.13,2.13,3.18,0,1.8729355,1.8729355
2478,2.13,2.13,3.18,0,1.8729355,1.8729355
2479,2.13,2.13,3.18,0,1.8729355,1.8729355
2480,2.13,2.13,3.18,0,1.8729355,1.8729355
2481,2.13,2.13,3.18,0,1.8729355,1.8729355
2482,2.13,2.13,3.18,0,1.8729355,1.8729355
2483,2.13,2.13,3.18,0,1.8729355,1.8729355
2484,2.13,2.13,3.18,0,1.8729355,1.8729355
2485,2.13,2.13,3.18,0,1.8729355,1.8729355
2486,2.13,2.13,3.18,0,1.8729355,1.8729355
2487,2.13,2.13,3.18,0,1.8729355,1.8729355
2488,2.13,2.13,3.18,0,1.8729355,1.8729355
2489,2.13,2.13,3.18,0,1.8729355,1.8729355
2490,2.13,2.13,3.18,0,1.8729355,1.8729355
2491,2.13,2.13,3.18,0,1.8729355,1.8729355
2492,2.13,2.13,3.18,0,1.8729355,1.8729355
2493,2.13,2.13,3.18,0,1.8729355,1.8729355
2494,2.13,2.13,3.18,0,1.8729355,1.8729355
2495,2.13,2.13,3.18,0,1.8729355,1.8729355
2496,2.13,2.13,3.18,0,1.8729355,1.8729355
2497,2.13,2.13,3.18,0,1.8729355,1.8729355
2498,2.13,2.13,3.18,0,1.8729355,1.8729355
2499,2.13,2.13,3.18,0,1.8729355,1.8729355
2500,2.13,2.13,3.18,0,1.8729355,1.8729355
2501,2.13,2.13,3.18,0,1.8729355,1.8729355
2502,2.13,2.13,3.18,0,1.8729355,1.8729355
2503,2.13,2.13,3.18,0,1.8729355,1.8729355
2504,2.13,2.13,3.18,0,1.8729355,1.8729355
2505,2.13,2.13,3.18,0,1.8729355,1.8729355
2506,2.13,2.13,3.18,0,1.8729355,1.8729355
2507,2.13,2.13,3.18,0,1.8729355,1.8729355
2508,2.13,2.13,3.18,0,1.8729355,1.8729355
2509,2.13,2.13,3.18,0,1.8729355,1.8729355
2510,2.13,2.13,3.18,0,1.8729355,1.8729355
2511,2.13,2.13,3.18,0,1.8729355,1.8729355
2512,2.13,2.13,3.18,0,1.8729355,1.8729355
2513,2.13,2.13,3.18,0,1.8729355,1.8729355
2514,2.13,2.13,3.18,0,1.8729355,1.8729355
2515,2.13,2.13,3.18,0,1.8729355,1.8729355
2516,2.13,2.13,3.18,0,1.8729355,1.8729355
2517,2.13,2.13,3.18,0,1.8729355,1.8729355
2518,2.13,2.13,3.18,0,1.8729355,1.8729355
2519,2.13,2.13,3.18,0,1.8729355,1.8729355
2520,2.13,2.13,3.18,0,1.8729355,1.8729355
2521,2.13,2.13,3.18,0,1.8729355,1.8729355
2522,2.13,2.13,3.18,0,1.8729355,1.8729355
2523,2.13,2.13,3.18,0,1.8729355,1.8729355
2524,2.13,2.13,3.18,0,1.8729355,1.8729355
2525,2.13,2.13,3.18,0,1.8729355,1.8729355
2526,2.13,2.13,3.18,0,1.8729355,1.8729355
2527,2.13,2.13,3.18,0,1.8729355,1.8729355
2528,2.13,2.13,3.18,0,1.8729355,1.8729355
2529,2.13,2.13,3.18,0,1.8729355,1.8729355
2530,2.13,2.13,3.18,0,1.8729355,1.8729355
2531,2.13,2.13,3.18,0,1.8729355,1.8729355
2532,2.13,2.13,3.18,0,1.8729355,1.8729355
2533,2.13,2.13,3.18,0,1.8729355,1.8729355
2534,2.13,2.13,3.18,0,1.8729355,1.8729355
2535,2.13,2.13,3.18,0,1.8729355,1.8729355
2536,2.13,2.13,3.18,0,1.8729355,1.8729355
2537,2.13,2.13,3.18,0,1.8729355,1.8729355
2538,2.13,2.13,3.18,0,1.8729355,1.8729355
2539,2.13,2.13,3.18,0,1.8729355,1.8729355
2540,2.13,2.13,3.18,0,1.8729355,1.8729355
2541,2.13,2.13,3.18,0,1.8729355,1.8729355
2542,2.13,2.13,3.18,0,1.8729355,1.8729355
2543,2.13,2.13,3.18,0,1.8729355,1.8729355
2544,2.13,2.13,3.18,0,1.8729355,1.8729355
2545,2.13,2.13,3.18,0,1.8729355,1.8729355
2546,2.13,2.13,3.18,0,1.8729355,1.8729355
2547,2.13,2.13,3.18,0,1.8729355,1.8729355
2548,2.13,2.13,3.18,0,1.8729355,1.8729355
2549,2.13,2.13,3.18,0,1.8729355,1.8729355
2550,2.13,2.13,3.18,0,1.8729355,1.8729355
2551,2.13,2.13,3.18,0,1.8729355,1.8729355
2552,2.13,2.13,3.18,0,1.8729355,1.8729355
2553,2.13,2.13,3.18,0,1.8729355,1.8729355
2554,2.13,2.13,3.18,0,1.8729355,1.8729355
2555,2.13,2.13,3.18,0,1.8729355,1.8729355
2556,2.13,2.13,3.18,0,1.8729355,1.8729355
2557,2.13,2.13,3.18,0,1.8729355,1.8729355
2558,2.13,2.13,3.18,0,1.8729355,1.8729355
2559,2.13,2.13,3.18,0,1.8729355,1.8729355
2560,2.13,2.13,3.18,0,1.8729355,1.8729355
2561,2.13,2.13,3.18,0,1.8729355,1.8729355
2562,2.13,2.13,3.18,0,1.8729355,1.8729355
2563,2.13,2.13,3.18,0,1.8729355,1.8729355
2564,2.13,2.13,3.18,0,1.8729355,1.8729355
2565,2.13,2.13,3.18,0,1.8729355,1.8729355
2566,2.13,2.13,3.18,0,1.8729355,1.8729355
2567,2.13,2.13,3.18,0,1.8729355,1.8729355
2568,2.13,2.13,3.18,0,1.8729355,1.8729355
2569,2.13,2.13,3.18,0,1.8729355,1.8729355
2570,2.13,2.13,3.18,0,1.8729355,1.8729355
2571,2.13,2.13,3.18,0,1.8729355,1.8729355
2572,2.13,2.13,3.18,0,1.8729355,1.8729355
2573,2.13,2.13,3.18,0,1.8729355,1.8729355
2574,2.13,2.13,3.18,0,1.8729355,1.8729355
2575,2.13,2.13,3.18,0,1.8729355,1.8729355
2576,2.13,2.13,3.18,0,1.8729355,1.8729355
2577,2.13,2.13,3.18,0,1.8729355,1.8729355
2578,2.13,2.13,3.18,0,1.8729355,1.8729355
2579,2.13,2.13,3.18,0,1.8729355,1.8729355
2580,2.13,2.13,3.18,0,1.8729355,1.8729355
2581,2.13,2.13,3.18,0,1.8729355,1.8729355
2582,2.13,2.13,3.18,0,1.8729355,1.8729355
2583,2.13,2.13,3.18,0,1.8729355,1.8729355
2584,2.13,2.13,3.18,0,1.8729355,1.8729355
2585,2.13,2.13,3.18,0,1.8729355,1.8729355
2586,2.13,2.13,3.18,0,1.8729355,1.8729355
2587,2.13,2.13,3.18,0,1.8729355,1.8729355
2588,2.13,2.13,3.18,0,1.8729355,1.8729355
2589,2.13,2.13,3.18,0,1.8729355,1.8729355
2590,2.13,2.13,3.18,0,1.8729355,1.8729355
2591,2.13,2.13,3.18,0,1.8729355,1.8729355
2592,2.13,2.13,3.18,0,1.8729355,1.8729355
2593,2.13,2.13,3.18,0,1.8729355,1.8729355
2594,2.13,2.13,3.18,0,1.8729355,1.8729355
2595,2.13,2.13,3.18,0,1.8729355,1.8729355
2596,2.13,2.13,3.18,0,1.8729355,1.8729355
2597,2.13,2.13,3.18,0,1.8729355,1.8729355
2598,2.13,2.13,3.18,0,1.8729355,1.8729355
2599,2.13,2.13,3.18,0,1.8729355,1.8729355
2600,2.13,2.13,3.18,0,1.8729355,1.8729355
2601,2.13,2.13,3.18,0,1.8729355,1.8729355
2602,2.13,2.13,3.18,0,1.8729355,1.8729355
2603,2.13,2.13,3.18,0,1.8729355,1.8729355
2604,2.13,2.13,3.18,0,1.8729355,1.8729355
2605,2.13,2.13,3.18,0,1.8729355,1.8729355
2606,2.13,2.13,3.18,0,1.8729355,1.8729355
2607,2.13,2.13,3.18,0,1.8729355,1.8729355
2608,2.13,2.13,3.18,0,1.8729355,1.8729355
2609,2.13,2.13,3.18,0,1.8729355,1.8729355
2610,2.13,2.13,3.18,0,1.8729355,1.8729355
2611,2.13,2.13,3.18,0,1.8729355,1.8729355
2612,2.13,2.13,3.18,0,1.8729355,1.8729355
2613,2.13,2.13,3.18,0,1.8729355,1.8729355
2614,2.13,2.13,3.18,0,1.8729355,1.8729355
2615,2.13,2.13,3.18,0,1.8729355,1.8729355
2616,2.13,2.13,3.18,0,1.8729355,1.8729355
2617,2.13,2.13,3.18,0,1.8729355,1.8729355
2618,2.13,2.13,3.18,0,1.8729355,1.8729355
2619,2.13,2.13,3.18,0,1.8729355,1.8729355
2620,2.13,2.13,3.18,0,1.8729355,1.8729355
2621,2.13,2.13,3.18,0,1.8729355,1.8729355
2622,2.13,2.13,3.18,0,1.8729355,1.8729355
2623,2.13,2.13,3.18,0,1.8729355,1.8729355
2624,2.13,2.13,3.18,0,1.8729355,1.8729355
2625,2.13,2.13,3.18,0,1.8729355,1.8729355
2626,2.13,2.13,3.18,0,1.8729355,1.8729355
2627,2.13,2.13,3.18,0,1.8729355,1.8729355
2628,2.13,2.13,3.18,0,1.8729355,1.8729355
2629,2.13,2.13,3.18,0,1.8729355,1.8729355
2630,2.13,2.13,3.18,0,1.8729355,1.8729355
2631,2.13,2.13,3.18,0,1.8729355,1.8729355
2632,2.13,2.13,3.18,0,1.8729355,1.8729355
2633,2.13,2.13,3.18,0,1.8729355,1.8729355
2634,2.13,2.13,3.18,0,1.8729355,1.8729355
2635,2.13,2.13,3.18,0,1.8729355,1.8729355
2636,2.13,2.13,3.18,0,1.8729355,1.8729355
2637,2.13,2.13,3.18,0,1.8729355,1.8729355
2638,2.13,2.13,3.18,0,1.8729355,1.8729355
2639,2.13,2.13,3.18,0,1.8729355,1.8729355
2640,2.13,2.13,3.18,0,1.8729355,1.8729355
2641,2.13,2.13,3.18,0,1.8729355,1.8729355
2642,2.13,2.13,3.18,0,1.8729355,1.8729355
2643,2.13,2.13,3.18,0,1.8729355,1.8729355
2644,2.13,2.13,3.18,0,1.8729355,1.8729355
2645,2.13,2.13,3.18,0,1.8729355,1.8729355
2646,2.13,2.13,3.18,0,1.8729355,1.8729355
2647,2.13,2.13,3.18,0,1.8729355,1.8729355
2648,2.13,2.13,3.18,0,1.8729355,1.8729355
2649,2.13,2.13,3.18,0,1.8729355,1.8729355
2650,2.13,2.13,3.18,0,1.8729355,1.8729355
2651,2.13,2.13,3.18,0,1.8729355,1.8729355
2652,2.13,2.13,3.18,0,1.8729355,1.8729355
2653,2.13,2.13,3.18,0,1.8729355,1.8729355
2654,2.13,2.13,3.18,0,1.8729355,1.8729355
2655,2.13,2.13,3.18,0,1.8729355,1.8729355
2656,2.13,2.13,3.18,0,1.8729355,1.8729355
2657,2.13,2.13,3.18,0,1.8729355,1.8729355
2658,2.13,2.13,3.18,0,1.8729355,1.8729355
2659,2.13,2.13,3.18,0,1.8729355,1.8729355
2660,2.13,2.13,3.18,0,1.8729355,1.8729355
2661,2.13,2.13,3.18,0,1.8729355,1.8729355
2662,2.13,2.13,3.18,0,1.8729355,1.8729355
2663,2.13,2.13,3.18,0,1.8729355,1.8729355
2664,2.13,2.13,3.18,0,1.8729355,1.8729355
2665,2.13,2.13,3.18,0,1.8729355,1.8729355
2666,2.13,2.13,3.18,0,1.8729355,1.8729355
2667,2.13,2.13,3.18,0,1.8729355,1.8729355
2668,2.13,2.13,3.18,0,1.8729355,1.8729355
2669,2.13,2.13,3.18,0,1.8729355,1.8729355
2670,2.13,2.13,3.18,0,1.8729355,1.8729355
2671,2.13,2.13,3.18,0,1.8729355,1.8729355
2672,2.13,2.13,3.18,0,1.8729355,1.8729355
2673,2.13,2.13,3.18,0,1.8729355,1.8729355
2674,2.13,2.13,3.18,0,1.8729355,1.8729355
2675,2.13,2.13,3.18,0,1.8729355,1.8729355
2676,2.13,2.13,3.18,0,1.8729355,1.8729355
2677,2.13,2.13,3.18,0,1.8729355,1.8729355
2678,2.13,2.13,3.18,0,1.8729355,1.8729355
2679,2.13,2.13,3.18,0,1.8729355,1.8729355
2680,2.13,2.13,3.18,0,1.8729355,1.8729355
2681,2.13,2.13,3.18,0,1.8729355,1.8729355
2682,2.13,2.13,3.18,0,1.8729355,1.8729355
2683,2.13,2.13,3.18,0,1.8729355,1.8729355
2684,2.13,2.13,3.18,0,1.8729355,1.8729355
2685,2.13,2.13,3.18,0,1.8729355,1.8729355
2686,2.13,2.13,3.18,0,1.8729355,1.8729355
2687,2.13,2.13,3.18,0,1.8729355,1.8729355
2688,2.13,2.13,3.18,0,1.8729355,1.8729355
2689,2.13,2.13,3.18,0,1.8729355,1.8729355
2690,2.13,2.13,3.18,0,1.8729355,1.8729355
2691,2.13,2.13,3.18,0,1.8729355,1.8729355
2692,2.13,2.13,3.18,0,1.8729355,1.8729355
2693,2.13,2.13,3.18,0,1.8729355,1.8729355
2694,2.13,2.13,3.18,0,1.8729355,1.8729355
2695,2.13,2.13,3.18,0,1.8729355,1.8729355
2696,2.13,2.13,3.18,0,1.8729355,1.8729355
2697,2.13,2.13,3.18,0,1.8729355,1.8729355
2698,2.13,2.13,3.18,0,1.8729355,1.8729355
2699,2.13,2.13,3.18,0,1.8729355,1.8729355
2700,2.13,2.13,3.18,0,1.8729355,1.8729355
2701,2.13,2.13,3.18,0,1.8729355,1.8729355
2702,2.13,2.13,3.18,0,1.8729355,1.8729355
2703,2.13,2.13,3.18,0,1.8729355,1.8729355
2704,2.13,2.13,3.18,0,1.8729355,1.8729355
2705,2.13,2.13,3.18,0,1.8729355,1.8729355
2706,2.13,2.13,3.18,0,1.8729355,1.8729355
2707,2.13,2.13,3.18,0,1.8729355,1.8729355
2708,2.13,2.13,3.18,0,1.8729355,1.8729355
2709,2.13,2.13,3.18,0,1.8729355,1.8729355
2710,2.13,2.13,3.18,0,1.8729355,1.8729355
2711,2.13,2.13,3.18,0,1.8729355,1.8729355
2712,2.13,2.13,3.18,0,1.8729355,1.8729355
2713,2.13,2.13,3.18,0,1.8729355,1.8729355
2714,2.13,2.13,3.18,0,1.8729355,1.8729355
2715,2.13,2.13,3.18,0,1.8729355,1.8729355
2716,2.13,2.13,3.18,0,1.8729355,1.8729355
2717,2.13,2.13,3.18,0,1.8729355,1.8729355
2718,2.13,2.13,3.18,0,1.8729355,1.8729355
2719,2.13,2.13,3.18,0,1.8729355,1.8729355
2720,2.13,2.13,3.18,0,1.8729355,1.8729355
2721,2.13,2.13,3.18,0,1.8729355,1.8729355
2722,2.13,2.13,3.18,0,1.8729355,1.8729355
2723,2.13,2.13,3.18,0,1.8729355,1.8729355
2724,2.13,2.13,3.18,0,1.8729355,1.8729355
2725,2.13,2.13,3.18,0,1.8729355,1.8729355
2726,2.13,2.13,3.18,0,1.8729355,1.8729355
2727,2.13,2.13,3.18,0,1.8729355,1.8729355
2728,2.13,2.13,3.18,0,1.8729355,1.8729355
2729,2.13,2.13,3.18,0,1.8729355,1.8729355
2730,2.13,2.13,3.18,0,1.8729355,1.8729355
2731,2.13,2.13,3.18,0,1.8729355,1.8729355
2732,2.13,2.13,3.18,0,1.8729355,1.8729355
2733,2.13,2.13,3.18,0,1.8729355,1.8729355
2734,2.13,2.13,3.18,0,1.8729355,1.8729355
2735,2.13,2.13,3.18,0,1.8729355,1.8729355
2736,2.13,2.13,3.18,0,1.8729355,1.8729355
2737,2.13,2.13,3.18,0,1.8729355,1.8729355
2738,2.13,2.13,3.18,0,1.8729355,1.8729355
2739,2.13,2.13,3.18,0,1.8729355,1.8729355
2740,2.13,2.13,3.18,0,1.8729355,1.8729355
2741,2.13,2.13,3.18,0,1.8729355,1.8729355
2742,2.13,2.13,3.18,0,1.8729355,1.8729355
2743,2.13,2.13,3.18,0,1.8729355,1.8729355
2744,2.13,2.13,3.18,0,1.8729355,1.8729355
2745,2.13,2.13,3.18,0,1.8729355,1.8729355
2746,2.13,2.13,3.18,0,1.8729355,1.8729355
2747,2.13,2.13,3.18,0,1.8729355,1.8729355
2748,2.13,2.13,3.18,0,1.8729355,1.8729355
2749,2.13,2.13,3.18,0,1.8729355,1.8729355
2750,2.13,2.13,3.18,0,1.8729355,1.8729355
2751,2.13,2.13,3.18,0,1.8729355,1.8729355
2752,2.13,2.13,3.18,0,1.8729355,1.8729355
2753,2.13,2.13,3.18,0,1.8729355,1.8729355
2754,2.13,2.13,3.18,0,1.8729355,1.8729355
2755,2.13,2.13,3.18,0,1.8729355,1.8729355
2756,2.13,2.13,3.18,0,1.8729355,1.8729355
2757,2.13,2.13,3.18,0,1.8729355,1.8729355
2758,2.13,2.13,3.18,0,1.8729355,1.8729355
2759,2.13,2.13,3.18,0,1.8729355,1.8729355
